Tile,class,x,y
H0141,1,201500,341500
H0241,5,202500,341500
H0341,5,203500,341500
H0441,1,204500,341500
H0541,1,205500,341500
H0641,1,206500,341500
H0741,5,207500,341500
H0841,5,208500,341500
H0941,5,209500,341500
H1041,3,210500,341500
H1141,3,211500,341500
H1241,2,212500,341500
H1341,5,213500,341500
H1441,5,214500,341500
H1541,5,215500,341500
H1641,4,216500,341500
H1741,4,217500,341500
H1841,4,218500,341500
H1941,4,219500,341500
H2041,4,220500,341500
H2141,3,221500,341500
H2241,2,222500,341500
H2341,3,223500,341500
H2441,3,224500,341500
H2541,3,225500,341500
H2641,3,226500,341500
H2741,1,227500,341500
H2841,3,228500,341500
H2941,3,229500,341500
H3041,3,230500,341500
H3141,3,231500,341500
H3241,3,232500,341500
H3341,4,233500,341500
H3441,2,234500,341500
H3541,3,235500,341500
H3641,3,236500,341500
H3741,3,237500,341500
H3841,4,238500,341500
H3941,4,239500,341500
H4041,4,240500,341500
H4141,4,241500,341500
H4241,4,242500,341500
H4341,4,243500,341500
H4441,2,244500,341500
H4541,5,245500,341500
H4641,5,246500,341500
H4741,5,247500,341500
H4841,4,248500,341500
H4941,4,249500,341500
H5041,4,250500,341500
H5141,4,251500,341500
H5241,4,252500,341500
H5341,3,253500,341500
H7341,3,273500,341500
H7441,3,274500,341500
H7541,4,275500,341500
H7641,4,276500,341500
H7741,4,277500,341500
H7841,4,278500,341500
H7941,4,279500,341500
H8041,3,280500,341500
H8141,3,281500,341500
H8241,3,282500,341500
H8341,2,283500,341500
H8441,3,284500,341500
H8541,3,285500,341500
H8641,2,286500,341500
H8741,2,287500,341500
H8841,3,288500,341500
H8941,2,289500,341500
H9041,3,290500,341500
H9141,1,291500,341500
H9241,3,292500,341500
H9341,3,293500,341500
H9441,3,294500,341500
H9541,1,295500,341500
H9641,2,296500,341500
H9741,2,297500,341500
H9841,2,298500,341500
H9941,2,299500,341500
J0041,2,300500,341500
J0141,2,301500,341500
J0241,3,302500,341500
J0341,3,303500,341500
J0441,3,304500,341500
J0541,3,305500,341500
J0641,2,306500,341500
J0741,1,307500,341500
J0841,1,308500,341500
J0941,1,309500,341500
J1041,1,310500,341500
J1141,1,311500,341500
J1241,2,312500,341500
J1341,2,313500,341500
J1441,3,314500,341500
J1541,2,315500,341500
J1641,2,316500,341500
J1741,2,317500,341500
J1841,2,318500,341500
J1941,2,319500,341500
J2041,2,320500,341500
J2141,4,321500,341500
J2241,4,322500,341500
J2341,4,323500,341500
J2441,4,324500,341500
J2541,4,325500,341500
J2641,4,326500,341500
J2741,4,327500,341500
J2841,4,328500,341500
J2941,4,329500,341500
J3041,4,330500,341500
J3141,3,331500,341500
J3241,3,332500,341500
J3341,3,333500,341500
J3441,1,334500,341500
J3541,1,335500,341500
J3641,1,336500,341500
J3741,2,337500,341500
J3841,2,338500,341500
J3941,2,339500,341500
J4041,2,340500,341500
J4141,2,341500,341500
J4241,2,342500,341500
J4341,2,343500,341500
J4441,2,344500,341500
J4541,4,345500,341500
J4641,4,346500,341500
J4741,4,347500,341500
J4841,4,348500,341500
J4941,5,349500,341500
J5041,5,350500,341500
J5141,5,351500,341500
J5241,5,352500,341500
J5341,5,353500,341500
J5441,5,354500,341500
J5541,5,355500,341500
J5641,5,356500,341500
J5741,5,357500,341500
J5841,5,358500,341500
J5941,5,359500,341500
J6041,5,360500,341500
H0240,5,202500,340500
H0340,5,203500,340500
H0440,5,204500,340500
H0540,5,205500,340500
H0640,5,206500,340500
H0740,5,207500,340500
H0840,5,208500,340500
H0940,5,209500,340500
H1040,5,210500,340500
H1140,5,211500,340500
H1240,5,212500,340500
H1340,5,213500,340500
H1440,5,214500,340500
H1540,4,215500,340500
H1640,4,216500,340500
H1740,1,217500,340500
H1840,4,218500,340500
H1940,4,219500,340500
H2040,4,220500,340500
H2140,3,221500,340500
H2240,2,222500,340500
H2340,3,223500,340500
H2440,3,224500,340500
H2540,3,225500,340500
H2640,3,226500,340500
H2740,3,227500,340500
H2840,1,228500,340500
H2940,1,229500,340500
H3040,1,230500,340500
H3140,2,231500,340500
H3240,3,232500,340500
H3340,4,233500,340500
H3440,2,234500,340500
H3540,4,235500,340500
H3640,4,236500,340500
H3740,4,237500,340500
H3840,4,238500,340500
H3940,4,239500,340500
H4040,4,240500,340500
H4140,4,241500,340500
H4240,4,242500,340500
H4340,2,243500,340500
H4440,2,244500,340500
H4540,5,245500,340500
H4640,5,246500,340500
H4740,5,247500,340500
H4840,5,248500,340500
H4940,4,249500,340500
H5040,4,250500,340500
H5140,4,251500,340500
H5240,4,252500,340500
H5340,3,253500,340500
H7440,3,274500,340500
H7540,4,275500,340500
H7640,4,276500,340500
H7740,4,277500,340500
H7840,4,278500,340500
H7940,4,279500,340500
H8040,3,280500,340500
H8140,2,281500,340500
H8240,1,282500,340500
H8340,2,283500,340500
H8440,2,284500,340500
H8540,2,285500,340500
H8640,2,286500,340500
H8740,1,287500,340500
H8840,1,288500,340500
H8940,3,289500,340500
H9040,3,290500,340500
H9140,3,291500,340500
H9240,3,292500,340500
H9340,1,293500,340500
H9440,1,294500,340500
H9540,2,295500,340500
H9640,3,296500,340500
H9740,1,297500,340500
H9840,2,298500,340500
H9940,1,299500,340500
J0040,2,300500,340500
J0140,2,301500,340500
J0240,3,302500,340500
J0340,3,303500,340500
J0440,3,304500,340500
J0540,1,305500,340500
J0640,3,306500,340500
J0740,1,307500,340500
J0840,1,308500,340500
J0940,2,309500,340500
J1040,2,310500,340500
J1140,2,311500,340500
J1240,2,312500,340500
J1340,3,313500,340500
J1440,3,314500,340500
J1540,1,315500,340500
J1640,3,316500,340500
J1740,3,317500,340500
J1840,2,318500,340500
J1940,2,319500,340500
J2040,4,320500,340500
J2140,4,321500,340500
J2240,4,322500,340500
J2340,4,323500,340500
J2440,4,324500,340500
J2540,4,325500,340500
J2640,4,326500,340500
J2740,4,327500,340500
J2840,4,328500,340500
J2940,4,329500,340500
J3040,4,330500,340500
J3140,3,331500,340500
J3240,3,332500,340500
J3340,4,333500,340500
J3440,1,334500,340500
J3540,1,335500,340500
J3640,1,336500,340500
J3740,2,337500,340500
J3840,2,338500,340500
J3940,2,339500,340500
J4040,1,340500,340500
J4140,2,341500,340500
J4240,3,342500,340500
J4340,3,343500,340500
J4440,3,344500,340500
J4540,5,345500,340500
J4640,5,346500,340500
J4740,5,347500,340500
J4840,4,348500,340500
J4940,5,349500,340500
J5040,5,350500,340500
J5140,5,351500,340500
J5240,5,352500,340500
J5340,5,353500,340500
J5440,5,354500,340500
J5540,5,355500,340500
J5640,5,356500,340500
J5740,5,357500,340500
J5840,5,358500,340500
J5940,5,359500,340500
J6040,5,360500,340500
H0339,5,203500,339500
H0439,5,204500,339500
H0539,5,205500,339500
H0639,5,206500,339500
H0739,5,207500,339500
H0839,5,208500,339500
H0939,5,209500,339500
H1039,5,210500,339500
H1139,5,211500,339500
H1239,5,212500,339500
H1339,5,213500,339500
H1439,4,214500,339500
H1539,3,215500,339500
H1639,4,216500,339500
H1739,4,217500,339500
H1839,3,218500,339500
H1939,4,219500,339500
H2039,4,220500,339500
H2139,2,221500,339500
H2239,2,222500,339500
H2339,3,223500,339500
H2439,3,224500,339500
H2539,3,225500,339500
H2639,3,226500,339500
H2739,3,227500,339500
H2839,3,228500,339500
H2939,1,229500,339500
H3039,3,230500,339500
H3139,3,231500,339500
H3239,3,232500,339500
H3339,1,233500,339500
H3439,1,234500,339500
H3539,4,235500,339500
H3639,3,236500,339500
H3739,4,237500,339500
H3839,4,238500,339500
H3939,4,239500,339500
H4039,4,240500,339500
H4139,4,241500,339500
H4239,4,242500,339500
H4339,2,243500,339500
H4439,2,244500,339500
H4539,4,245500,339500
H4639,5,246500,339500
H4739,5,247500,339500
H4839,5,248500,339500
H4939,5,249500,339500
H5039,3,250500,339500
H5139,4,251500,339500
H5239,1,252500,339500
H7439,4,274500,339500
H7539,4,275500,339500
H7639,4,276500,339500
H7739,4,277500,339500
H7839,4,278500,339500
H7939,2,279500,339500
H8039,2,280500,339500
H8139,2,281500,339500
H8239,2,282500,339500
H8339,2,283500,339500
H8439,2,284500,339500
H8539,2,285500,339500
H8639,1,286500,339500
H8739,3,287500,339500
H8839,1,288500,339500
H8939,3,289500,339500
H9039,3,290500,339500
H9139,3,291500,339500
H9239,2,292500,339500
H9339,2,293500,339500
H9439,2,294500,339500
H9539,2,295500,339500
H9639,1,296500,339500
H9739,1,297500,339500
H9839,2,298500,339500
H9939,1,299500,339500
J0039,2,300500,339500
J0139,2,301500,339500
J0239,2,302500,339500
J0339,3,303500,339500
J0439,3,304500,339500
J0539,3,305500,339500
J0639,3,306500,339500
J0739,3,307500,339500
J0839,2,308500,339500
J0939,2,309500,339500
J1039,2,310500,339500
J1139,2,311500,339500
J1239,2,312500,339500
J1339,3,313500,339500
J1439,3,314500,339500
J1539,3,315500,339500
J1639,3,316500,339500
J1739,3,317500,339500
J1839,2,318500,339500
J1939,4,319500,339500
J2039,4,320500,339500
J2139,4,321500,339500
J2239,4,322500,339500
J2339,4,323500,339500
J2439,4,324500,339500
J2539,4,325500,339500
J2639,4,326500,339500
J2739,4,327500,339500
J2839,4,328500,339500
J2939,4,329500,339500
J3039,4,330500,339500
J3139,3,331500,339500
J3239,4,332500,339500
J3339,4,333500,339500
J3439,1,334500,339500
J3539,1,335500,339500
J3639,1,336500,339500
J3739,2,337500,339500
J3839,3,338500,339500
J3939,3,339500,339500
J4039,3,340500,339500
J4139,2,341500,339500
J4239,3,342500,339500
J4339,3,343500,339500
J4439,3,344500,339500
J4539,5,345500,339500
J4639,5,346500,339500
J4739,5,347500,339500
J4839,4,348500,339500
J4939,5,349500,339500
J5039,5,350500,339500
J5139,5,351500,339500
J5239,5,352500,339500
J5339,5,353500,339500
J5439,5,354500,339500
J5539,5,355500,339500
J5639,5,356500,339500
J5739,4,357500,339500
J5839,4,358500,339500
J5939,4,359500,339500
H0738,5,207500,338500
H0838,5,208500,338500
H0938,5,209500,338500
H1038,5,210500,338500
H1138,5,211500,338500
H1238,4,212500,338500
H1338,4,213500,338500
H1438,4,214500,338500
H1538,4,215500,338500
H1638,4,216500,338500
H1738,4,217500,338500
H1838,1,218500,338500
H1938,2,219500,338500
H2038,2,220500,338500
H2138,2,221500,338500
H2238,2,222500,338500
H2338,3,223500,338500
H2438,3,224500,338500
H2538,3,225500,338500
H2638,3,226500,338500
H2738,3,227500,338500
H2838,3,228500,338500
H2938,3,229500,338500
H3038,1,230500,338500
H3138,1,231500,338500
H3238,1,232500,338500
H3338,4,233500,338500
H3438,4,234500,338500
H3538,4,235500,338500
H3638,4,236500,338500
H3738,2,237500,338500
H3838,4,238500,338500
H3938,4,239500,338500
H4038,4,240500,338500
H4138,4,241500,338500
H4238,4,242500,338500
H4338,2,243500,338500
H4438,2,244500,338500
H4538,4,245500,338500
H4638,4,246500,338500
H4738,5,247500,338500
H4838,5,248500,338500
H4938,5,249500,338500
H5038,3,250500,338500
H5138,3,251500,338500
H5238,3,252500,338500
H5338,2,253500,338500
H5438,2,254500,338500
H7238,2,272500,338500
H7338,3,273500,338500
H7438,3,274500,338500
H7538,3,275500,338500
H7638,2,276500,338500
H7738,2,277500,338500
H7838,2,278500,338500
H7938,2,279500,338500
H8038,2,280500,338500
H8138,2,281500,338500
H8238,2,282500,338500
H8338,2,283500,338500
H8438,2,284500,338500
H8538,2,285500,338500
H8638,3,286500,338500
H8738,3,287500,338500
H8838,2,288500,338500
H8938,1,289500,338500
H9038,1,290500,338500
H9138,2,291500,338500
H9238,2,292500,338500
H9338,2,293500,338500
H9438,2,294500,338500
H9538,2,295500,338500
H9638,1,296500,338500
H9738,1,297500,338500
H9838,1,298500,338500
H9938,2,299500,338500
J0038,2,300500,338500
J0138,2,301500,338500
J0238,3,302500,338500
J0338,3,303500,338500
J0438,3,304500,338500
J0538,3,305500,338500
J0638,3,306500,338500
J0738,3,307500,338500
J0838,2,308500,338500
J0938,2,309500,338500
J1038,1,310500,338500
J1138,1,311500,338500
J1238,1,312500,338500
J1338,1,313500,338500
J1438,1,314500,338500
J1538,2,315500,338500
J1638,3,316500,338500
J1738,4,317500,338500
J1838,4,318500,338500
J1938,4,319500,338500
J2038,4,320500,338500
J2138,4,321500,338500
J2238,4,322500,338500
J2338,4,323500,338500
J2438,4,324500,338500
J2538,4,325500,338500
J2638,4,326500,338500
J2738,4,327500,338500
J2838,4,328500,338500
J2938,4,329500,338500
J3038,4,330500,338500
J3138,3,331500,338500
J3238,3,332500,338500
J3338,4,333500,338500
J3438,1,334500,338500
J3538,1,335500,338500
J3638,1,336500,338500
J3738,2,337500,338500
J3838,3,338500,338500
J3938,3,339500,338500
J4038,3,340500,338500
J4138,3,341500,338500
J4238,3,342500,338500
J4338,3,343500,338500
J4438,3,344500,338500
J4538,5,345500,338500
J4638,5,346500,338500
J4738,5,347500,338500
J4838,4,348500,338500
J4938,5,349500,338500
J5038,5,350500,338500
J5138,5,351500,338500
J5238,5,352500,338500
J5338,5,353500,338500
J5438,5,354500,338500
J5538,5,355500,338500
J5638,5,356500,338500
J5738,4,357500,338500
J5838,4,358500,338500
H0737,2,207500,337500
H0837,5,208500,337500
H0937,5,209500,337500
H1037,5,210500,337500
H1137,1,211500,337500
H1237,1,212500,337500
H1337,4,213500,337500
H1437,4,214500,337500
H1537,4,215500,337500
H1637,4,216500,337500
H1737,4,217500,337500
H1837,4,218500,337500
H1937,4,219500,337500
H2037,4,220500,337500
H2137,4,221500,337500
H2237,2,222500,337500
H2337,2,223500,337500
H2437,3,224500,337500
H2537,3,225500,337500
H2637,3,226500,337500
H2737,3,227500,337500
H2837,3,228500,337500
H2937,3,229500,337500
H3037,3,230500,337500
H3137,3,231500,337500
H3237,1,232500,337500
H3337,4,233500,337500
H3437,4,234500,337500
H3537,4,235500,337500
H3637,1,236500,337500
H3737,4,237500,337500
H3837,4,238500,337500
H3937,4,239500,337500
H4037,4,240500,337500
H4137,4,241500,337500
H4237,2,242500,337500
H4337,2,243500,337500
H4437,4,244500,337500
H4537,4,245500,337500
H4637,4,246500,337500
H4737,4,247500,337500
H4837,4,248500,337500
H4937,4,249500,337500
H5037,2,250500,337500
H5137,3,251500,337500
H5237,3,252500,337500
H5337,3,253500,337500
H5437,2,254500,337500
H7237,3,272500,337500
H7337,3,273500,337500
H7437,3,274500,337500
H7537,2,275500,337500
H7637,2,276500,337500
H7737,2,277500,337500
H7837,2,278500,337500
H7937,2,279500,337500
H8037,1,280500,337500
H8137,1,281500,337500
H8237,1,282500,337500
H8337,2,283500,337500
H8437,2,284500,337500
H8537,1,285500,337500
H8637,3,286500,337500
H8737,3,287500,337500
H8837,1,288500,337500
H8937,1,289500,337500
H9037,1,290500,337500
H9137,2,291500,337500
H9237,2,292500,337500
H9337,2,293500,337500
H9437,2,294500,337500
H9537,2,295500,337500
H9637,3,296500,337500
H9737,3,297500,337500
H9837,3,298500,337500
H9937,3,299500,337500
J0037,2,300500,337500
J0137,3,301500,337500
J0237,3,302500,337500
J0337,3,303500,337500
J0437,2,304500,337500
J0537,2,305500,337500
J0637,2,306500,337500
J0737,1,307500,337500
J0837,1,308500,337500
J0937,1,309500,337500
J1037,1,310500,337500
J1137,1,311500,337500
J1237,1,312500,337500
J1337,1,313500,337500
J1437,1,314500,337500
J1537,1,315500,337500
J1637,1,316500,337500
J1737,4,317500,337500
J1837,4,318500,337500
J1937,2,319500,337500
J2037,4,320500,337500
J2137,4,321500,337500
J2237,4,322500,337500
J2337,4,323500,337500
J2437,1,324500,337500
J2537,2,325500,337500
J2637,3,326500,337500
J2737,3,327500,337500
J2837,4,328500,337500
J2937,4,329500,337500
J3037,4,330500,337500
J3137,3,331500,337500
J3237,3,332500,337500
J3337,2,333500,337500
J3437,1,334500,337500
J3537,1,335500,337500
J3637,1,336500,337500
J3737,2,337500,337500
J3837,3,338500,337500
J3937,3,339500,337500
J4037,3,340500,337500
J4137,3,341500,337500
J4237,3,342500,337500
J4337,3,343500,337500
J4437,3,344500,337500
J4537,4,345500,337500
J4637,4,346500,337500
J4737,4,347500,337500
J4837,4,348500,337500
J4937,4,349500,337500
J5037,5,350500,337500
J5137,5,351500,337500
J5237,5,352500,337500
J5337,5,353500,337500
J5437,5,354500,337500
J5537,3,355500,337500
J5637,2,356500,337500
J5737,2,357500,337500
H0836,5,208500,336500
H0936,5,209500,336500
H1036,5,210500,336500
H1136,5,211500,336500
H1236,2,212500,336500
H1336,1,213500,336500
H1436,1,214500,336500
H1536,2,215500,336500
H1636,2,216500,336500
H1736,1,217500,336500
H1836,4,218500,336500
H1936,4,219500,336500
H2036,4,220500,336500
H2136,4,221500,336500
H2236,4,222500,336500
H2336,3,223500,336500
H2436,3,224500,336500
H2536,3,225500,336500
H2636,3,226500,336500
H2736,3,227500,336500
H2836,4,228500,336500
H2936,3,229500,336500
H3036,3,230500,336500
H3136,1,231500,336500
H3236,2,232500,336500
H3336,4,233500,336500
H3436,2,234500,336500
H3536,1,235500,336500
H3636,4,236500,336500
H3736,4,237500,336500
H3836,4,238500,336500
H3936,4,239500,336500
H4036,4,240500,336500
H4136,4,241500,336500
H4236,4,242500,336500
H4336,4,243500,336500
H4436,4,244500,336500
H4536,4,245500,336500
H4636,4,246500,336500
H4736,2,247500,336500
H4836,2,248500,336500
H4936,2,249500,336500
H5036,2,250500,336500
H5136,2,251500,336500
H5236,3,252500,336500
H5336,3,253500,336500
H5436,3,254500,336500
H5536,1,255500,336500
H7236,2,272500,336500
H7336,3,273500,336500
H7436,2,274500,336500
H7536,2,275500,336500
H7636,2,276500,336500
H7736,2,277500,336500
H7836,2,278500,336500
H7936,1,279500,336500
H8036,1,280500,336500
H8136,1,281500,336500
H8236,2,282500,336500
H8336,2,283500,336500
H8436,2,284500,336500
H8536,3,285500,336500
H8636,3,286500,336500
H8736,3,287500,336500
H8836,1,288500,336500
H8936,1,289500,336500
H9036,1,290500,336500
H9136,2,291500,336500
H9236,2,292500,336500
H9336,2,293500,336500
H9436,2,294500,336500
H9536,3,295500,336500
H9636,3,296500,336500
H9736,3,297500,336500
H9836,3,298500,336500
H9936,2,299500,336500
J0036,2,300500,336500
J0136,3,301500,336500
J0236,3,302500,336500
J0336,2,303500,336500
J0436,2,304500,336500
J0536,2,305500,336500
J0636,2,306500,336500
J0736,2,307500,336500
J0836,2,308500,336500
J0936,2,309500,336500
J1036,2,310500,336500
J1136,2,311500,336500
J1236,1,312500,336500
J1336,1,313500,336500
J1436,1,314500,336500
J1536,1,315500,336500
J1636,1,316500,336500
J1736,1,317500,336500
J1836,1,318500,336500
J1936,4,319500,336500
J2036,2,320500,336500
J2136,4,321500,336500
J2236,4,322500,336500
J2336,4,323500,336500
J2436,3,324500,336500
J2536,3,325500,336500
J2636,3,326500,336500
J2736,3,327500,336500
J2836,3,328500,336500
J2936,3,329500,336500
J3036,3,330500,336500
J3136,3,331500,336500
J3236,3,332500,336500
J3336,2,333500,336500
J3436,1,334500,336500
J3536,1,335500,336500
J3636,1,336500,336500
J3736,1,337500,336500
J3836,2,338500,336500
J3936,3,339500,336500
J4036,3,340500,336500
J4136,2,341500,336500
J4236,3,342500,336500
J4336,3,343500,336500
J4436,3,344500,336500
J4536,3,345500,336500
J4636,4,346500,336500
J4736,4,347500,336500
J4836,4,348500,336500
J4936,4,349500,336500
J5036,4,350500,336500
J5136,4,351500,336500
J5236,3,352500,336500
J5336,3,353500,336500
J5436,2,354500,336500
J5536,2,355500,336500
J5636,1,356500,336500
H0835,5,208500,335500
H0935,5,209500,335500
H1035,5,210500,335500
H1135,5,211500,335500
H1235,5,212500,335500
H1335,2,213500,335500
H1435,2,214500,335500
H1535,2,215500,335500
H1635,3,216500,335500
H1735,2,217500,335500
H1835,2,218500,335500
H1935,4,219500,335500
H2035,4,220500,335500
H2135,4,221500,335500
H2235,2,222500,335500
H2335,3,223500,335500
H2435,3,224500,335500
H2535,4,225500,335500
H2635,4,226500,335500
H2735,4,227500,335500
H2835,4,228500,335500
H2935,3,229500,335500
H3035,3,230500,335500
H3135,2,231500,335500
H3235,2,232500,335500
H3335,4,233500,335500
H3435,4,234500,335500
H3535,4,235500,335500
H3635,4,236500,335500
H3735,4,237500,335500
H3835,4,238500,335500
H3935,4,239500,335500
H4035,4,240500,335500
H4135,4,241500,335500
H4235,4,242500,335500
H4335,4,243500,335500
H4435,4,244500,335500
H4535,4,245500,335500
H4635,4,246500,335500
H4735,4,247500,335500
H4835,4,248500,335500
H4935,2,249500,335500
H5035,1,250500,335500
H5135,3,251500,335500
H5235,3,252500,335500
H5335,3,253500,335500
H5435,3,254500,335500
H5535,2,255500,335500
H7335,2,273500,335500
H7435,2,274500,335500
H7535,2,275500,335500
H7635,2,276500,335500
H7735,2,277500,335500
H7835,1,278500,335500
H7935,1,279500,335500
H8035,1,280500,335500
H8135,1,281500,335500
H8235,3,282500,335500
H8335,3,283500,335500
H8435,3,284500,335500
H8535,3,285500,335500
H8635,3,286500,335500
H8735,1,287500,335500
H8835,1,288500,335500
H8935,2,289500,335500
H9035,2,290500,335500
H9135,2,291500,335500
H9235,2,292500,335500
H9335,2,293500,335500
H9435,2,294500,335500
H9535,3,295500,335500
H9635,3,296500,335500
H9735,3,297500,335500
H9835,2,298500,335500
H9935,2,299500,335500
J0035,2,300500,335500
J0135,1,301500,335500
J0235,1,302500,335500
J0335,2,303500,335500
J0435,2,304500,335500
J0535,3,305500,335500
J0635,3,306500,335500
J0735,3,307500,335500
J0835,2,308500,335500
J0935,2,309500,335500
J1035,2,310500,335500
J1135,2,311500,335500
J1235,1,312500,335500
J1335,1,313500,335500
J1435,1,314500,335500
J1535,1,315500,335500
J1635,1,316500,335500
J1735,1,317500,335500
J1835,4,318500,335500
J1935,4,319500,335500
J2035,3,320500,335500
J2135,4,321500,335500
J2235,4,322500,335500
J2335,4,323500,335500
J2435,3,324500,335500
J2535,3,325500,335500
J2635,3,326500,335500
J2735,4,327500,335500
J2835,4,328500,335500
J2935,3,329500,335500
J3035,4,330500,335500
J3135,4,331500,335500
J3235,3,332500,335500
J3335,1,333500,335500
J3435,1,334500,335500
J3535,1,335500,335500
J3635,1,336500,335500
J3735,1,337500,335500
J3835,1,338500,335500
J3935,2,339500,335500
J4035,2,340500,335500
J4135,1,341500,335500
J4235,1,342500,335500
J4335,1,343500,335500
J4435,3,344500,335500
J4535,3,345500,335500
J4635,4,346500,335500
J4735,4,347500,335500
J4835,4,348500,335500
J4935,3,349500,335500
J5035,3,350500,335500
J5135,3,351500,335500
J5235,3,352500,335500
J5335,2,353500,335500
J5435,2,354500,335500
J5535,1,355500,335500
J5635,1,356500,335500
H0834,5,208500,334500
H0934,5,209500,334500
H1034,5,210500,334500
H1134,5,211500,334500
H1234,5,212500,334500
H1334,5,213500,334500
H1434,5,214500,334500
H1534,2,215500,334500
H1634,2,216500,334500
H1734,2,217500,334500
H1834,2,218500,334500
H1934,4,219500,334500
H2034,4,220500,334500
H2134,4,221500,334500
H2234,2,222500,334500
H2334,3,223500,334500
H2434,3,224500,334500
H2534,4,225500,334500
H2634,4,226500,334500
H2734,4,227500,334500
H2834,4,228500,334500
H2934,4,229500,334500
H3034,3,230500,334500
H3134,3,231500,334500
H3234,2,232500,334500
H3334,4,233500,334500
H3434,4,234500,334500
H3534,4,235500,334500
H3634,4,236500,334500
H3734,4,237500,334500
H3834,4,238500,334500
H3934,4,239500,334500
H4034,4,240500,334500
H4134,4,241500,334500
H4234,4,242500,334500
H4334,4,243500,334500
H4434,4,244500,334500
H4534,4,245500,334500
H4634,4,246500,334500
H4734,4,247500,334500
H4834,4,248500,334500
H4934,4,249500,334500
H5034,2,250500,334500
H5134,2,251500,334500
H5234,3,252500,334500
H5334,3,253500,334500
H5434,3,254500,334500
H5534,3,255500,334500
H5634,3,256500,334500
H7534,2,275500,334500
H7634,2,276500,334500
H7734,1,277500,334500
H7834,1,278500,334500
H7934,1,279500,334500
H8034,1,280500,334500
H8134,2,281500,334500
H8234,3,282500,334500
H8334,3,283500,334500
H8434,3,284500,334500
H8534,1,285500,334500
H8634,1,286500,334500
H8734,1,287500,334500
H8834,1,288500,334500
H8934,2,289500,334500
H9034,2,290500,334500
H9134,2,291500,334500
H9234,2,292500,334500
H9334,2,293500,334500
H9434,2,294500,334500
H9534,2,295500,334500
H9634,2,296500,334500
H9734,2,297500,334500
H9834,2,298500,334500
H9934,2,299500,334500
J0034,1,300500,334500
J0134,1,301500,334500
J0234,1,302500,334500
J0334,2,303500,334500
J0434,2,304500,334500
J0534,3,305500,334500
J0634,3,306500,334500
J0734,2,307500,334500
J0834,2,308500,334500
J0934,2,309500,334500
J1034,2,310500,334500
J1134,2,311500,334500
J1234,1,312500,334500
J1334,1,313500,334500
J1434,1,314500,334500
J1534,1,315500,334500
J1634,1,316500,334500
J1734,3,317500,334500
J1834,4,318500,334500
J1934,4,319500,334500
J2034,3,320500,334500
J2134,4,321500,334500
J2234,3,322500,334500
J2334,3,323500,334500
J2434,4,324500,334500
J2534,4,325500,334500
J2634,3,326500,334500
J2734,4,327500,334500
J2834,4,328500,334500
J2934,3,329500,334500
J3034,4,330500,334500
J3134,4,331500,334500
J3234,2,332500,334500
J3334,2,333500,334500
J3434,2,334500,334500
J3534,2,335500,334500
J3634,1,336500,334500
J3734,1,337500,334500
J3834,1,338500,334500
J3934,1,339500,334500
J4034,1,340500,334500
J4134,1,341500,334500
J4234,1,342500,334500
J4334,1,343500,334500
J4434,1,344500,334500
J4534,1,345500,334500
J5134,3,351500,334500
J5234,3,352500,334500
J5334,2,353500,334500
J5434,2,354500,334500
H0833,5,208500,333500
H0933,5,209500,333500
H1033,5,210500,333500
H1133,5,211500,333500
H1233,5,212500,333500
H1333,5,213500,333500
H1433,5,214500,333500
H1533,4,215500,333500
H1633,3,216500,333500
H1733,3,217500,333500
H1833,4,218500,333500
H1933,4,219500,333500
H2033,4,220500,333500
H2133,2,221500,333500
H2233,2,222500,333500
H2333,3,223500,333500
H2433,3,224500,333500
H2533,4,225500,333500
H2633,4,226500,333500
H2733,4,227500,333500
H2833,3,228500,333500
H2933,3,229500,333500
H3033,3,230500,333500
H3133,3,231500,333500
H3233,4,232500,333500
H3333,4,233500,333500
H3433,4,234500,333500
H3533,4,235500,333500
H3633,4,236500,333500
H3733,4,237500,333500
H3833,4,238500,333500
H3933,4,239500,333500
H4033,4,240500,333500
H4133,4,241500,333500
H4233,2,242500,333500
H4333,2,243500,333500
H4433,4,244500,333500
H4533,4,245500,333500
H4633,4,246500,333500
H4733,4,247500,333500
H4833,2,248500,333500
H4933,2,249500,333500
H5033,2,250500,333500
H5133,4,251500,333500
H5233,4,252500,333500
H5333,3,253500,333500
H5433,4,254500,333500
H5533,4,255500,333500
H5633,3,256500,333500
H7533,2,275500,333500
H7633,2,276500,333500
H7733,2,277500,333500
H7833,1,278500,333500
H7933,3,279500,333500
H8033,1,280500,333500
H8133,2,281500,333500
H8233,3,282500,333500
H8333,1,283500,333500
H8433,1,284500,333500
H8533,1,285500,333500
H8633,1,286500,333500
H8733,2,287500,333500
H8833,2,288500,333500
H8933,2,289500,333500
H9033,2,290500,333500
H9133,2,291500,333500
H9233,2,292500,333500
H9333,2,293500,333500
H9433,2,294500,333500
H9533,3,295500,333500
H9633,3,296500,333500
H9733,3,297500,333500
H9833,2,298500,333500
H9933,1,299500,333500
J0033,1,300500,333500
J0133,1,301500,333500
J0233,1,302500,333500
J0333,1,303500,333500
J0433,1,304500,333500
J0533,4,305500,333500
J0633,4,306500,333500
J0733,2,307500,333500
J0833,2,308500,333500
J0933,2,309500,333500
J1033,2,310500,333500
J1133,2,311500,333500
J1233,4,312500,333500
J1333,1,313500,333500
J1433,1,314500,333500
J1533,1,315500,333500
J1633,1,316500,333500
