fid,Tile,Class_max,Version,xcoord,ycoord,COUNTY_ID,CountyName,Area_SqKM,OBJECTID,,CountyName,Class_max,,
7247,J0722,5,Radon_Atlas_NI_V1,307500,322500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7248,J0822,5,Radon_Atlas_NI_V1,308500,322500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7249,J0922,5,Radon_Atlas_NI_V1,309500,322500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7250,H8921,1,Radon_Atlas_NI_V1,289500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,1.00,,
7251,H9021,1,Radon_Atlas_NI_V1,290500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,1.00,,
7252,H9121,2,Radon_Atlas_NI_V1,291500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,2.00,,
7253,H9221,1,Radon_Atlas_NI_V1,292500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,1.00,,
7254,H9321,1,Radon_Atlas_NI_V1,293500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,1.00,,
7255,H9421,4,Radon_Atlas_NI_V1,294500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7256,H9521,4,Radon_Atlas_NI_V1,295500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7257,H9621,5,Radon_Atlas_NI_V1,296500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7258,H9721,5,Radon_Atlas_NI_V1,297500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7259,H9821,5,Radon_Atlas_NI_V1,298500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7260,H9921,5,Radon_Atlas_NI_V1,299500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7261,J0021,5,Radon_Atlas_NI_V1,300500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7262,J0121,5,Radon_Atlas_NI_V1,301500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7263,J0221,5,Radon_Atlas_NI_V1,302500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7264,J0321,5,Radon_Atlas_NI_V1,303500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7265,J0421,5,Radon_Atlas_NI_V1,304500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7266,J0521,4,Radon_Atlas_NI_V1,305500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7267,J0621,5,Radon_Atlas_NI_V1,306500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7268,J0721,5,Radon_Atlas_NI_V1,307500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7269,J0821,5,Radon_Atlas_NI_V1,308500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7270,J0921,5,Radon_Atlas_NI_V1,309500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7271,J1021,5,Radon_Atlas_NI_V1,310500,321500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7272,H8820,1,Radon_Atlas_NI_V1,288500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,1.00,,
7273,H8920,1,Radon_Atlas_NI_V1,289500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,1.00,,
7274,H9020,1,Radon_Atlas_NI_V1,290500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,1.00,,
7275,H9120,1,Radon_Atlas_NI_V1,291500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,1.00,,
7276,H9220,2,Radon_Atlas_NI_V1,292500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,2.00,,
7277,H9320,2,Radon_Atlas_NI_V1,293500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,2.00,,
7278,H9420,4,Radon_Atlas_NI_V1,294500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7279,H9520,4,Radon_Atlas_NI_V1,295500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7280,H9620,5,Radon_Atlas_NI_V1,296500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7281,H9720,5,Radon_Atlas_NI_V1,297500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7282,H9820,5,Radon_Atlas_NI_V1,298500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7283,H9920,5,Radon_Atlas_NI_V1,299500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7284,J0020,5,Radon_Atlas_NI_V1,300500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7285,J0120,5,Radon_Atlas_NI_V1,301500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7286,J0220,5,Radon_Atlas_NI_V1,302500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7287,J0320,5,Radon_Atlas_NI_V1,303500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7288,J0420,5,Radon_Atlas_NI_V1,304500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7289,J0520,5,Radon_Atlas_NI_V1,305500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7290,J0620,5,Radon_Atlas_NI_V1,306500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7291,J0720,5,Radon_Atlas_NI_V1,307500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7292,J0820,5,Radon_Atlas_NI_V1,308500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7293,J0920,5,Radon_Atlas_NI_V1,309500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7294,J1020,5,Radon_Atlas_NI_V1,310500,320500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7295,H8819,2,Radon_Atlas_NI_V1,288500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,2.00,,
7296,H8919,1,Radon_Atlas_NI_V1,289500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,1.00,,
7297,H9019,1,Radon_Atlas_NI_V1,290500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,1.00,,
7298,H9119,2,Radon_Atlas_NI_V1,291500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,2.00,,
7299,H9219,3,Radon_Atlas_NI_V1,292500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7300,H9319,3,Radon_Atlas_NI_V1,293500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7301,H9419,4,Radon_Atlas_NI_V1,294500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7302,H9519,4,Radon_Atlas_NI_V1,295500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7303,H9619,4,Radon_Atlas_NI_V1,296500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7304,H9719,5,Radon_Atlas_NI_V1,297500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7305,H9819,5,Radon_Atlas_NI_V1,298500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7306,H9919,4,Radon_Atlas_NI_V1,299500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7307,J0019,5,Radon_Atlas_NI_V1,300500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7308,J0119,5,Radon_Atlas_NI_V1,301500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7309,J0219,5,Radon_Atlas_NI_V1,302500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7310,J0319,5,Radon_Atlas_NI_V1,303500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7311,J0419,5,Radon_Atlas_NI_V1,304500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7312,J0519,5,Radon_Atlas_NI_V1,305500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7313,J0619,5,Radon_Atlas_NI_V1,306500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7314,J0719,5,Radon_Atlas_NI_V1,307500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7315,J0819,5,Radon_Atlas_NI_V1,308500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7316,J0919,5,Radon_Atlas_NI_V1,309500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7317,J1019,5,Radon_Atlas_NI_V1,310500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7318,J1119,5,Radon_Atlas_NI_V1,311500,319500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7319,H8818,2,Radon_Atlas_NI_V1,288500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,2.00,,
7320,H8918,2,Radon_Atlas_NI_V1,289500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,2.00,,
7321,H9018,2,Radon_Atlas_NI_V1,290500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,2.00,,
7322,H9118,3,Radon_Atlas_NI_V1,291500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7323,H9218,3,Radon_Atlas_NI_V1,292500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7324,H9318,4,Radon_Atlas_NI_V1,293500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7325,H9418,4,Radon_Atlas_NI_V1,294500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7326,H9518,4,Radon_Atlas_NI_V1,295500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7327,H9618,4,Radon_Atlas_NI_V1,296500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7328,H9718,5,Radon_Atlas_NI_V1,297500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7329,H9818,5,Radon_Atlas_NI_V1,298500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7330,H9918,5,Radon_Atlas_NI_V1,299500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7331,J0018,5,Radon_Atlas_NI_V1,300500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7332,J0118,5,Radon_Atlas_NI_V1,301500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7333,J0218,5,Radon_Atlas_NI_V1,302500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7334,J0318,5,Radon_Atlas_NI_V1,303500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7335,J0418,5,Radon_Atlas_NI_V1,304500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7336,J0518,5,Radon_Atlas_NI_V1,305500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7337,J0618,5,Radon_Atlas_NI_V1,306500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7338,J0918,5,Radon_Atlas_NI_V1,309500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7339,J1018,5,Radon_Atlas_NI_V1,310500,318500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7340,H8917,2,Radon_Atlas_NI_V1,289500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,2.00,,
7341,H9017,2,Radon_Atlas_NI_V1,290500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,2.00,,
7342,H9117,3,Radon_Atlas_NI_V1,291500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7343,H9217,3,Radon_Atlas_NI_V1,292500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7344,H9317,4,Radon_Atlas_NI_V1,293500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7345,H9417,4,Radon_Atlas_NI_V1,294500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7346,H9517,4,Radon_Atlas_NI_V1,295500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7347,H9617,4,Radon_Atlas_NI_V1,296500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7348,H9717,5,Radon_Atlas_NI_V1,297500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7349,H9817,5,Radon_Atlas_NI_V1,298500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7350,H9917,5,Radon_Atlas_NI_V1,299500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7351,J0017,5,Radon_Atlas_NI_V1,300500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7352,J0117,5,Radon_Atlas_NI_V1,301500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7353,J0217,5,Radon_Atlas_NI_V1,302500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7354,J0317,5,Radon_Atlas_NI_V1,303500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7355,J0417,5,Radon_Atlas_NI_V1,304500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7356,J0517,5,Radon_Atlas_NI_V1,305500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7357,J0617,5,Radon_Atlas_NI_V1,306500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7358,J0917,5,Radon_Atlas_NI_V1,309500,317500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7359,H8816,2,Radon_Atlas_NI_V1,288500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,2.00,,
7360,H8916,2,Radon_Atlas_NI_V1,289500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,2.00,,
7361,H9016,3,Radon_Atlas_NI_V1,290500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7362,H9116,3,Radon_Atlas_NI_V1,291500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7363,H9216,3,Radon_Atlas_NI_V1,292500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7364,H9316,4,Radon_Atlas_NI_V1,293500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7365,H9416,4,Radon_Atlas_NI_V1,294500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7366,H9516,4,Radon_Atlas_NI_V1,295500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7367,H9616,4,Radon_Atlas_NI_V1,296500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7368,H9716,4,Radon_Atlas_NI_V1,297500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7369,H9816,5,Radon_Atlas_NI_V1,298500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7370,H9916,5,Radon_Atlas_NI_V1,299500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7371,J0016,5,Radon_Atlas_NI_V1,300500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7372,J0116,5,Radon_Atlas_NI_V1,301500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7373,J0216,5,Radon_Atlas_NI_V1,302500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7374,J0316,5,Radon_Atlas_NI_V1,303500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7375,J0416,3,Radon_Atlas_NI_V1,304500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7376,J0516,4,Radon_Atlas_NI_V1,305500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7377,J0616,4,Radon_Atlas_NI_V1,306500,316500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7378,H8815,2,Radon_Atlas_NI_V1,288500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,2.00,,
7379,H8915,3,Radon_Atlas_NI_V1,289500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7380,H9015,3,Radon_Atlas_NI_V1,290500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7381,H9115,3,Radon_Atlas_NI_V1,291500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7382,H9215,3,Radon_Atlas_NI_V1,292500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7383,H9315,4,Radon_Atlas_NI_V1,293500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7384,H9415,4,Radon_Atlas_NI_V1,294500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7385,H9515,4,Radon_Atlas_NI_V1,295500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7386,H9615,4,Radon_Atlas_NI_V1,296500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7387,H9715,5,Radon_Atlas_NI_V1,297500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7388,H9815,5,Radon_Atlas_NI_V1,298500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7389,H9915,5,Radon_Atlas_NI_V1,299500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7390,J0015,5,Radon_Atlas_NI_V1,300500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7391,J0115,5,Radon_Atlas_NI_V1,301500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7392,J0215,5,Radon_Atlas_NI_V1,302500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7393,J0315,5,Radon_Atlas_NI_V1,303500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7394,J0415,5,Radon_Atlas_NI_V1,304500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7395,J0515,5,Radon_Atlas_NI_V1,305500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7396,J0615,5,Radon_Atlas_NI_V1,306500,315500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7397,H8714,2,Radon_Atlas_NI_V1,287500,314500,2,ARMAGH,1327.228438,3,,ARMAGH,2.00,,
7398,H8814,2,Radon_Atlas_NI_V1,288500,314500,2,ARMAGH,1327.228438,3,,ARMAGH,2.00,,
7399,H8914,3,Radon_Atlas_NI_V1,289500,314500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7400,H9014,3,Radon_Atlas_NI_V1,290500,314500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7401,H9114,3,Radon_Atlas_NI_V1,291500,314500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7402,H9214,3,Radon_Atlas_NI_V1,292500,314500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7403,H9314,4,Radon_Atlas_NI_V1,293500,314500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7404,H9414,4,Radon_Atlas_NI_V1,294500,314500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7405,H9514,5,Radon_Atlas_NI_V1,295500,314500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7406,H9614,5,Radon_Atlas_NI_V1,296500,314500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7407,H9714,5,Radon_Atlas_NI_V1,297500,314500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7408,H9814,5,Radon_Atlas_NI_V1,298500,314500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7409,H9914,5,Radon_Atlas_NI_V1,299500,314500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7410,J0114,4,Radon_Atlas_NI_V1,301500,314500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7411,J0214,5,Radon_Atlas_NI_V1,302500,314500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7412,J0314,5,Radon_Atlas_NI_V1,303500,314500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7413,J0414,5,Radon_Atlas_NI_V1,304500,314500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7414,J0514,5,Radon_Atlas_NI_V1,305500,314500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7415,H8813,3,Radon_Atlas_NI_V1,288500,313500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7416,H8913,3,Radon_Atlas_NI_V1,289500,313500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7417,H9013,3,Radon_Atlas_NI_V1,290500,313500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7418,H9113,3,Radon_Atlas_NI_V1,291500,313500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7419,H9213,3,Radon_Atlas_NI_V1,292500,313500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7420,H9313,4,Radon_Atlas_NI_V1,293500,313500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7421,H9413,6,Radon_Atlas_NI_V1,294500,313500,2,ARMAGH,1327.228438,3,,ARMAGH,6.00,,
7422,H9513,6,Radon_Atlas_NI_V1,295500,313500,2,ARMAGH,1327.228438,3,,ARMAGH,6.00,,
7423,H9613,5,Radon_Atlas_NI_V1,296500,313500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7424,H9713,5,Radon_Atlas_NI_V1,297500,313500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7425,H9813,5,Radon_Atlas_NI_V1,298500,313500,2,ARMAGH,1327.228438,3,,ARMAGH,5.00,,
7426,J0213,4,Radon_Atlas_NI_V1,302500,313500,2,ARMAGH,1327.228438,3,,ARMAGH,4.00,,
7427,H8912,3,Radon_Atlas_NI_V1,289500,312500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7428,H9012,3,Radon_Atlas_NI_V1,290500,312500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7429,H9112,3,Radon_Atlas_NI_V1,291500,312500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7430,H9412,6,Radon_Atlas_NI_V1,294500,312500,2,ARMAGH,1327.228438,3,,ARMAGH,6.00,,
7431,H8911,3,Radon_Atlas_NI_V1,289500,311500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7432,H9011,3,Radon_Atlas_NI_V1,290500,311500,2,ARMAGH,1327.228438,3,,ARMAGH,3.00,,
7433,H1772,5,Radon_Atlas_NI_V1,217500,372500,4,FERMANAGH,1850.832538,4,,FERMANAGH,5.00,,
7434,H1872,5,Radon_Atlas_NI_V1,218500,372500,4,FERMANAGH,1850.832538,4,,FERMANAGH,5.00,,
7435,H1972,5,Radon_Atlas_NI_V1,219500,372500,4,FERMANAGH,1850.832538,4,,FERMANAGH,5.00,,
7436,H2072,4,Radon_Atlas_NI_V1,220500,372500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7437,H1571,5,Radon_Atlas_NI_V1,215500,371500,4,FERMANAGH,1850.832538,4,,FERMANAGH,5.00,,
7438,H1671,5,Radon_Atlas_NI_V1,216500,371500,4,FERMANAGH,1850.832538,4,,FERMANAGH,5.00,,
7439,H1771,5,Radon_Atlas_NI_V1,217500,371500,4,FERMANAGH,1850.832538,4,,FERMANAGH,5.00,,
7440,H1871,4,Radon_Atlas_NI_V1,218500,371500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7441,H1971,4,Radon_Atlas_NI_V1,219500,371500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7442,H2071,4,Radon_Atlas_NI_V1,220500,371500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7443,H1470,5,Radon_Atlas_NI_V1,214500,370500,4,FERMANAGH,1850.832538,4,,FERMANAGH,5.00,,
7444,H1570,5,Radon_Atlas_NI_V1,215500,370500,4,FERMANAGH,1850.832538,4,,FERMANAGH,5.00,,
7445,H1670,4,Radon_Atlas_NI_V1,216500,370500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7446,H1770,4,Radon_Atlas_NI_V1,217500,370500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7447,H1870,4,Radon_Atlas_NI_V1,218500,370500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7448,H1970,4,Radon_Atlas_NI_V1,219500,370500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7449,H2070,4,Radon_Atlas_NI_V1,220500,370500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7450,H2170,4,Radon_Atlas_NI_V1,221500,370500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7451,H2270,4,Radon_Atlas_NI_V1,222500,370500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7452,H2370,4,Radon_Atlas_NI_V1,223500,370500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7453,H1369,5,Radon_Atlas_NI_V1,213500,369500,4,FERMANAGH,1850.832538,4,,FERMANAGH,5.00,,
7454,H1469,4,Radon_Atlas_NI_V1,214500,369500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7455,H1569,3,Radon_Atlas_NI_V1,215500,369500,4,FERMANAGH,1850.832538,4,,FERMANAGH,3.00,,
7456,H1669,2,Radon_Atlas_NI_V1,216500,369500,4,FERMANAGH,1850.832538,4,,FERMANAGH,2.00,,
7457,H1769,2,Radon_Atlas_NI_V1,217500,369500,4,FERMANAGH,1850.832538,4,,FERMANAGH,2.00,,
7458,H1869,4,Radon_Atlas_NI_V1,218500,369500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7459,H1969,4,Radon_Atlas_NI_V1,219500,369500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7460,H2069,4,Radon_Atlas_NI_V1,220500,369500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7461,H2169,4,Radon_Atlas_NI_V1,221500,369500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7462,H2269,4,Radon_Atlas_NI_V1,222500,369500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7463,H2369,4,Radon_Atlas_NI_V1,223500,369500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7464,H2469,5,Radon_Atlas_NI_V1,224500,369500,4,FERMANAGH,1850.832538,4,,FERMANAGH,5.00,,
7465,H2569,4,Radon_Atlas_NI_V1,225500,369500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7466,H1268,5,Radon_Atlas_NI_V1,212500,368500,4,FERMANAGH,1850.832538,4,,FERMANAGH,5.00,,
7467,H1368,5,Radon_Atlas_NI_V1,213500,368500,4,FERMANAGH,1850.832538,4,,FERMANAGH,5.00,,
7468,H1468,4,Radon_Atlas_NI_V1,214500,368500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7469,H1568,4,Radon_Atlas_NI_V1,215500,368500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7470,H1668,2,Radon_Atlas_NI_V1,216500,368500,4,FERMANAGH,1850.832538,4,,FERMANAGH,2.00,,
7471,H1768,2,Radon_Atlas_NI_V1,217500,368500,4,FERMANAGH,1850.832538,4,,FERMANAGH,2.00,,
7472,H1868,4,Radon_Atlas_NI_V1,218500,368500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
7473,H1968,4,Radon_Atlas_NI_V1,219500,368500,4,FERMANAGH,1850.832538,4,,FERMANAGH,4.00,,
